gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
19,0.391439,0.118675,0.179671,0.253954,0.348882,0.467817,0.616137,0.800144,0.118675,0.179671,0.253954,0.348882,0.467817,0.616137,0.800144,0.118675,0.179671,0.253954,0.348882,0.467817,0.616137,0.800144,0.118675,0.179671,0.253954,0.348882,0.467817,0.616137,0.800144,0.118675,0.179671,0.253954,0.348881,0.467817,0.616137,0.800144,0.118675,0.179671,0.253954,0.348881,0.467817,0.616137,0.800144,0.118675,0.179671,0.253954,0.348881,0.467817,0.616137,0.800144
20,0.414511,0.136034,0.198144,0.273988,0.369344,0.488584,0.637275,0.821572,0.136034,0.198144,0.273988,0.369344,0.488584,0.637275,0.821572,0.136034,0.198144,0.273988,0.369344,0.488584,0.637275,0.821572,0.136034,0.198144,0.273988,0.369344,0.488583,0.637275,0.821571,0.136034,0.198144,0.273988,0.369344,0.488583,0.637275,0.821571,0.136034,0.198144,0.273988,0.369344,0.488583,0.637275,0.821571,0.136034,0.198144,0.273988,0.369344,0.488583,0.637275,0.821571
21,0.437849,0.156601,0.217243,0.294217,0.390052,0.509695,0.658685,0.843305,0.156601,0.217243,0.294217,0.390052,0.509695,0.658685,0.843305,0.156601,0.217243,0.294217,0.390052,0.509695,0.658685,0.843305,0.156601,0.217243,0.294217,0.390051,0.509695,0.658685,0.843305,0.156601,0.217243,0.294217,0.390051,0.509695,0.658685,0.843305,0.156601,0.217243,0.294217,0.390051,0.509695,0.658685,0.843305,0.156601,0.217243,0.294217,0.390051,0.509695,0.658685,0.843305
22,0.461458,0.177002,0.237133,0.31456,0.410989,0.531119,0.68041,0.865329,0.177002,0.237133,0.31456,0.410989,0.531119,0.68041,0.865329,0.177002,0.237133,0.31456,0.410989,0.531119,0.68041,0.865329,0.177002,0.237133,0.31456,0.410989,0.531119,0.68041,0.865329,0.177002,0.237133,0.31456,0.410988,0.531119,0.68041,0.865329,0.177002,0.237133,0.31456,0.410988,0.531119,0.68041,0.865329,0.177002,0.237133,0.31456,0.410988,0.531119,0.68041,0.865329
23,0.485341,0.196074,0.257642,0.335267,0.432251,0.552808,0.702436,0.887632,0.196074,0.257642,0.335267,0.432251,0.552808,0.702436,0.887632,0.196074,0.257642,0.335267,0.432251,0.552808,0.702436,0.887632,0.196074,0.257642,0.335267,0.432251,0.552808,0.702436,0.887632,0.196074,0.257642,0.335267,0.43225,0.552808,0.702436,0.887632,0.196074,0.257642,0.335267,0.43225,0.552808,0.702436,0.887632,0.196074,0.257642,0.335267,0.43225,0.552808,0.702436,0.887632
24,0.5095,0.21581,0.278677,0.356522,0.453822,0.574806,0.724749,0.910211,0.21581,0.278677,0.356522,0.453822,0.574806,0.724749,0.910211,0.21581,0.278677,0.356522,0.453822,0.574806,0.724749,0.910211,0.21581,0.278677,0.356522,0.453822,0.574805,0.724749,0.910211,0.21581,0.278677,0.356522,0.453822,0.574805,0.724749,0.91021,0.21581,0.278677,0.356522,0.453822,0.574805,0.724749,0.91021,0.21581,0.278677,0.356522,0.453822,0.574805,0.724749,0.91021
25,0.533939,0.236389,0.299825,0.378201,0.475751,0.597126,0.747352,0.93308,0.236389,0.299825,0.378201,0.475751,0.597126,0.747352,0.93308,0.236389,0.299825,0.378201,0.475751,0.597126,0.747352,0.93308,0.236389,0.299825,0.378201,0.475751,0.597126,0.747351,0.93308,0.236389,0.299825,0.378201,0.475751,0.597126,0.747351,0.93308,0.236389,0.299825,0.378201,0.475751,0.597126,0.747351,0.93308,0.236389,0.299825,0.378201,0.475751,0.597126,0.747351,0.93308
26,0.558661,0.257605,0.321091,0.400132,0.498057,0.619754,0.770259,0.956249,0.257605,0.321091,0.400132,0.498057,0.619754,0.770259,0.956249,0.257605,0.321091,0.400132,0.498057,0.619754,0.770259,0.956249,0.257605,0.321091,0.400132,0.498057,0.619754,0.770259,0.956249,0.257605,0.32109,0.400132,0.498057,0.619754,0.770259,0.956249,0.257605,0.32109,0.400132,0.498057,0.619754,0.770259,0.956249,0.257605,0.32109,0.400132,0.498057,0.619754,0.770259,0.956249
27,0.58367,0.279379,0.342882,0.422346,0.520714,0.642674,0.793464,0.979693,0.279379,0.342882,0.422346,0.520714,0.642674,0.793464,0.979693,0.279379,0.342882,0.422346,0.520714,0.642674,0.793464,0.979693,0.279379,0.342882,0.422346,0.520714,0.642674,0.793464,0.979693,0.279379,0.342882,0.422346,0.520714,0.642674,0.793464,0.979693,0.279379,0.342882,0.422346,0.520714,0.642674,0.793464,0.979693,0.279379,0.342882,0.422346,0.520714,0.642674,0.793464,0.979693
28,0.608968,0.301265,0.365268,0.444907,0.54368,0.6659,0.81696,1.00342,0.301265,0.365268,0.444907,0.54368,0.6659,0.81696,1.00342,0.301265,0.365268,0.444907,0.54368,0.6659,0.81696,1.00342,0.301265,0.365268,0.444906,0.54368,0.6659,0.81696,1.00342,0.301265,0.365268,0.444906,0.54368,0.6659,0.81696,1.00342,0.301265,0.365268,0.444906,0.54368,0.6659,0.81696,1.00342,0.301265,0.365268,0.444906,0.54368,0.6659,0.81696,1.00342
29,0.634559,0.32327,0.387974,0.467814,0.566952,0.689463,0.840779,1.02745,0.32327,0.387974,0.467814,0.566952,0.689463,0.840779,1.02745,0.32327,0.387974,0.467814,0.566952,0.689463,0.840779,1.02745,0.32327,0.387974,0.467814,0.566952,0.689463,0.840779,1.02745,0.32327,0.387973,0.467814,0.566952,0.689463,0.840779,1.02745,0.32327,0.387973,0.467814,0.566952,0.689463,0.840779,1.02745,0.32327,0.387973,0.467814,0.566952,0.689463,0.840779,1.02745
30,0.660447,0.345863,0.410933,0.491129,0.590569,0.713358,0.864924,1.05182,0.345863,0.410933,0.491129,0.590569,0.713358,0.864924,1.05182,0.345863,0.410933,0.491129,0.590569,0.713358,0.864924,1.05182,0.345863,0.410933,0.491129,0.590569,0.713358,0.864924,1.05182,0.345863,0.410933,0.491129,0.590569,0.713358,0.864924,1.05182,0.345863,0.410933,0.491129,0.590569,0.713358,0.864924,1.05182,0.345863,0.410933,0.491129,0.590569,0.713358,0.864924,1.05182
31,0.686635,0.369085,0.434248,0.514834,0.614529,0.737558,0.889381,1.0765,0.369085,0.434248,0.514834,0.614529,0.737558,0.889381,1.0765,0.369085,0.434248,0.514834,0.614529,0.737558,0.889381,1.0765,0.369085,0.434248,0.514834,0.614529,0.737558,0.889381,1.0765,0.369085,0.434248,0.514834,0.614529,0.737558,0.889381,1.0765,0.369085,0.434248,0.514834,0.614529,0.737558,0.889381,1.0765,0.369085,0.434248,0.514834,0.614529,0.737558,0.889381,1.0765
32,0.713126,0.39259,0.457909,0.538878,0.638802,0.762094,0.914144,1.10147,0.39259,0.457909,0.538878,0.638802,0.762094,0.914144,1.10147,0.39259,0.457909,0.538878,0.638802,0.762094,0.914144,1.10147,0.39259,0.457909,0.538877,0.638802,0.762094,0.914144,1.10147,0.39259,0.457909,0.538877,0.638802,0.762094,0.914144,1.10147,0.39259,0.457909,0.538877,0.638802,0.762094,0.914144,1.10147,0.39259,0.457909,0.538877,0.638802,0.762094,0.914144,1.10147
33,0.739924,0.416363,0.481986,0.563233,0.663396,0.786952,0.939226,1.12676,0.416363,0.481986,0.563233,0.663396,0.786952,0.939226,1.12676,0.416363,0.481986,0.563233,0.663396,0.786952,0.939226,1.12676,0.416363,0.481986,0.563233,0.663395,0.786952,0.939226,1.12676,0.416363,0.481986,0.563233,0.663395,0.786952,0.939226,1.12676,0.416363,0.481986,0.563233,0.663395,0.786952,0.939226,1.12676,0.416363,0.481986,0.563233,0.663395,0.786952,0.939226,1.12676
34,0.767033,0.440524,0.506487,0.587954,0.688353,0.812122,0.964637,1.15238,0.440524,0.506487,0.587954,0.688353,0.812122,0.964637,1.15238,0.440524,0.506487,0.587954,0.688353,0.812122,0.964637,1.15238,0.440523,0.506487,0.587954,0.688352,0.812122,0.964637,1.15238,0.440523,0.506487,0.587954,0.688352,0.812122,0.964637,1.15238,0.440523,0.506487,0.587954,0.688352,0.812122,0.964637,1.15238,0.440523,0.506487,0.587954,0.688352,0.812122,0.964637,1.15238
35,0.794456,0.46505,0.531362,0.613041,0.713664,0.837633,0.990346,1.17832,0.46505,0.531362,0.613041,0.713664,0.837633,0.990346,1.17832,0.46505,0.531362,0.613041,0.713664,0.837633,0.990346,1.17832,0.46505,0.531362,0.613041,0.713664,0.837633,0.990346,1.17832,0.46505,0.531362,0.613041,0.713664,0.837633,0.990346,1.17832,0.46505,0.531362,0.613041,0.713664,0.837633,0.990346,1.17832,0.46505,0.531362,0.613041,0.713664,0.837633,0.990346,1.17832
36,0.822196,0.490024,0.556555,0.638457,0.739299,0.8635,1.01638,1.20457,0.490024,0.556555,0.638457,0.739299,0.8635,1.01638,1.20457,0.490024,0.556555,0.638457,0.739299,0.8635,1.01638,1.20457,0.490024,0.556555,0.638457,0.739299,0.8635,1.01638,1.20457,0.490024,0.556555,0.638457,0.739299,0.8635,1.01638,1.20457,0.490024,0.556555,0.638457,0.739299,0.8635,1.01638,1.20457,0.490024,0.556555,0.638457,0.739299,0.8635,1.01638,1.20457
37,0.850258,0.515426,0.582122,0.664213,0.765294,0.889707,1.04277,1.23116,0.515426,0.582122,0.664213,0.765294,0.889707,1.04277,1.23116,0.515426,0.582122,0.664213,0.765294,0.889707,1.04277,1.23116,0.515426,0.582122,0.664213,0.765294,0.889707,1.04277,1.23116,0.515426,0.582122,0.664212,0.765294,0.889707,1.04277,1.23116,0.515426,0.582122,0.664212,0.765294,0.889707,1.04277,1.23116,0.515426,0.582122,0.664212,0.765294,0.889707,1.04277,1.23116
38,0.878644,0.541192,0.608079,0.690352,0.791631,0.916245,1.06951,1.25807,0.541192,0.608079,0.690352,0.791631,0.916245,1.06951,1.25807,0.541192,0.608079,0.690352,0.791631,0.916245,1.06951,1.25807,0.541192,0.608079,0.690352,0.791631,0.916244,1.06951,1.25807,0.541192,0.608079,0.690351,0.791631,0.916244,1.06951,1.25807,0.541192,0.608079,0.690351,0.791631,0.916244,1.06951,1.25807,0.541192,0.608079,0.690351,0.791631,0.916244,1.06951,1.25807
39,0.90736,0.567303,0.634383,0.716861,0.818298,0.943128,1.09658,1.28531,0.567303,0.634383,0.716861,0.818298,0.943128,1.09658,1.28531,0.567303,0.634383,0.716861,0.818298,0.943128,1.09658,1.28531,0.567303,0.634383,0.716861,0.818298,0.943128,1.09658,1.28531,0.567303,0.634382,0.716861,0.818298,0.943128,1.09658,1.28531,0.567303,0.634382,0.716861,0.818298,0.943128,1.09658,1.28531,0.567303,0.634382,0.716861,0.818298,0.943128,1.09658,1.28531
40,0.936408,0.593812,0.661032,0.743714,0.845341,0.970358,1.12399,1.31289,0.593812,0.661032,0.743714,0.845341,0.970358,1.12399,1.31289,0.593812,0.661032,0.743714,0.845341,0.970358,1.12399,1.31289,0.593812,0.661032,0.743714,0.845341,0.970358,1.12399,1.31289,0.593812,0.661032,0.743714,0.84534,0.970358,1.12399,1.31289,0.593812,0.661032,0.743714,0.84534,0.970358,1.12399,1.31289,0.593812,0.661032,0.743714,0.84534,0.970358,1.12399,1.31289
41,0.965793,0.620706,0.688083,0.770942,0.872761,0.997909,1.15175,1.34082,0.620706,0.688083,0.770942,0.872761,0.997909,1.15175,1.34082,0.620706,0.688083,0.770942,0.872761,0.997909,1.15175,1.34082,0.620706,0.688083,0.770942,0.872761,0.997909,1.15175,1.34082,0.620706,0.688083,0.770942,0.872761,0.997909,1.15175,1.34082,0.620706,0.688083,0.770942,0.872761,0.997909,1.15175,1.34082,0.620706,0.688083,0.770942,0.872761,0.997909,1.15175,1.34082
42,0.995519,0.647954,0.715523,0.798528,0.900531,1.02582,1.17987,1.3691,0.647954,0.715523,0.798528,0.900531,1.02582,1.17987,1.3691,0.647954,0.715523,0.798528,0.900531,1.02582,1.17987,1.3691,0.647954,0.715523,0.798528,0.900531,1.02582,1.17987,1.3691,0.647954,0.715523,0.798528,0.900531,1.02582,1.17987,1.3691,0.647954,0.715523,0.798528,0.900531,1.02582,1.17987,1.3691,0.647954,0.715523,0.798528,0.900531,1.02582,1.17987,1.3691
43,1.02559,0.67559,0.743319,0.826467,0.928659,1.05412,1.20833,1.39773,0.67559,0.743319,0.826467,0.928659,1.05412,1.20833,1.39773,0.67559,0.743319,0.826467,0.928659,1.05412,1.20833,1.39773,0.67559,0.743318,0.826467,0.928659,1.05412,1.20833,1.39773,0.67559,0.743318,0.826467,0.928659,1.05412,1.20833,1.39773,0.67559,0.743318,0.826467,0.928659,1.05412,1.20833,1.39773,0.67559,0.743318,0.826467,0.928659,1.05412,1.20833,1.39773
44,1.05601,0.703635,0.771505,0.854806,0.957159,1.08279,1.23715,1.4267,0.703635,0.771505,0.854806,0.957159,1.08279,1.23715,1.4267,0.703635,0.771505,0.854806,0.957159,1.08279,1.23715,1.4267,0.703635,0.771505,0.854806,0.957159,1.08279,1.23715,1.4267,0.703635,0.771505,0.854806,0.957159,1.08279,1.23715,1.4267,0.703635,0.771505,0.854806,0.957159,1.08279,1.23715,1.4267,0.703635,0.771505,0.854806,0.957159,1.08279,1.23715,1.4267
45,1.08678,0.732059,0.800062,0.883537,0.986006,1.11181,1.26633,1.45603,0.732059,0.800062,0.883537,0.986006,1.11181,1.26633,1.45603,0.732059,0.800062,0.883537,0.986006,1.11181,1.26633,1.45603,0.732059,0.800062,0.883537,0.986006,1.11181,1.26633,1.45603,0.732059,0.800062,0.883537,0.986005,1.11181,1.26633,1.45603,0.732059,0.800062,0.883537,0.986005,1.11181,1.26633,1.45603,0.732059,0.800062,0.883537,0.986005,1.11181,1.26633,1.45603
46,1.1179,0.760875,0.82899,0.912629,1.01522,1.1412,1.29587,1.48573,0.760875,0.82899,0.912629,1.01522,1.1412,1.29587,1.48573,0.760875,0.82899,0.912629,1.01522,1.1412,1.29587,1.48573,0.760875,0.82899,0.912629,1.01521,1.1412,1.29587,1.48573,0.760875,0.82899,0.912629,1.01521,1.1412,1.29587,1.48573,0.760875,0.82899,0.912629,1.01521,1.1412,1.29587,1.48573,0.760875,0.82899,0.912629,1.01521,1.1412,1.29587,1.48573
47,1.14939,0.790082,0.858334,0.942104,1.04483,1.17098,1.32578,1.51579,0.790082,0.858334,0.942104,1.04483,1.17098,1.32578,1.51579,0.790082,0.858334,0.942104,1.04483,1.17098,1.32578,1.51579,0.790082,0.858334,0.942104,1.04483,1.17098,1.32578,1.51579,0.790082,0.858334,0.942104,1.04483,1.17098,1.32578,1.51579,0.790082,0.858334,0.942104,1.04483,1.17098,1.32578,1.51579,0.790082,0.858334,0.942104,1.04483,1.17098,1.32578,1.51579
48,1.18124,0.819662,0.888078,0.971963,1.07483,1.20112,1.35607,1.54622,0.819662,0.888078,0.971963,1.07483,1.20112,1.35607,1.54622,0.819662,0.888078,0.971963,1.07483,1.20112,1.35607,1.54622,0.819662,0.888078,0.971963,1.07483,1.20112,1.35607,1.54622,0.819662,0.888078,0.971963,1.07483,1.20112,1.35607,1.54622,0.819662,0.888078,0.971963,1.07483,1.20112,1.35607,1.54622,0.819662,0.888078,0.971963,1.07483,1.20112,1.35607,1.54622
49,1.21346,0.849663,0.918202,1.00218,1.10521,1.23164,1.38673,1.57701,0.849663,0.918202,1.00218,1.10521,1.23164,1.38673,1.57701,0.849663,0.918202,1.00218,1.10521,1.23164,1.38673,1.57701,0.849663,0.918202,1.00218,1.10521,1.23164,1.38673,1.57701,0.849663,0.918201,1.00218,1.10521,1.23164,1.38673,1.57701,0.849663,0.918201,1.00218,1.10521,1.23164,1.38673,1.57701,0.849663,0.918201,1.00218,1.10521,1.23164,1.38673,1.57701
50,1.24606,0.880091,0.948724,1.0328,1.13599,1.26254,1.41777,1.60816,0.880091,0.948724,1.0328,1.13599,1.26254,1.41777,1.60816,0.880091,0.948724,1.0328,1.13599,1.26254,1.41777,1.60816,0.880091,0.948724,1.0328,1.13599,1.26254,1.41777,1.60816,0.880091,0.948724,1.0328,1.13599,1.26254,1.41777,1.60816,0.880091,0.948724,1.0328,1.13599,1.26254,1.41777,1.60816,0.880091,0.948724,1.0328,1.13599,1.26254,1.41777,1.60816
51,1.27903,0.910906,0.979633,1.06385,1.16716,1.29383,1.4492,1.6397,0.910906,0.979633,1.06385,1.16716,1.29383,1.4492,1.6397,0.910906,0.979633,1.06385,1.16716,1.29383,1.4492,1.6397,0.910906,0.979633,1.06385,1.16716,1.29383,1.4492,1.6397,0.910905,0.979633,1.06385,1.16716,1.29383,1.4492,1.6397,0.910905,0.979633,1.06385,1.16716,1.29383,1.4492,1.6397,0.910905,0.979633,1.06385,1.16716,1.29383,1.4492,1.6397
52,1.31239,0.942128,1.01092,1.09529,1.19872,1.32551,1.48101,1.67162,0.942128,1.01092,1.09529,1.19872,1.32551,1.48101,1.67162,0.942128,1.01092,1.09529,1.19872,1.32551,1.48101,1.67162,0.942128,1.01092,1.09529,1.19872,1.32551,1.48101,1.67162,0.942128,1.01092,1.09529,1.19872,1.32551,1.48101,1.67162,0.942128,1.01092,1.09529,1.19872,1.32551,1.48101,1.67162,0.942128,1.01092,1.09529,1.19872,1.32551,1.48101,1.67162
53,1.34613,0.973757,1.04265,1.12713,1.23068,1.3576,1.51322,1.70394,0.973757,1.04265,1.12713,1.23068,1.3576,1.51322,1.70394,0.973757,1.04265,1.12713,1.23068,1.3576,1.51322,1.70394,0.973757,1.04265,1.12713,1.23068,1.3576,1.51322,1.70394,0.973756,1.04265,1.12713,1.23068,1.3576,1.51322,1.70394,0.973756,1.04265,1.12713,1.23068,1.3576,1.51322,1.70394,0.973756,1.04265,1.12713,1.23068,1.3576,1.51322,1.70394
