gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
11,0.216131,-45.1925,-45.1333,-45.074,-45.0148,-44.9555,-44.8962,-44.837,-43.4857,-43.4333,-43.3809,-43.3285,-43.2767,-43.2262,-43.1758,-41.7816,-41.7363,-41.691,-41.6456,-41.601,-41.5575,-41.5139,-40.0673,-40.0285,-39.9897,-39.9508,-39.912,-39.8732,-39.8343,-38.3169,-38.2828,-38.2488,-38.2147,-38.1806,-38.1465,-38.1124,-36.513,-36.4825,-36.4521,-36.4218,-36.3921,-36.3624,-36.3327,-34.6438,-34.6175,-34.5912,-34.5649,-34.5386,-34.5123,-34.486
12,0.237172,-44.6099,-44.5449,-44.4829,-44.4224,-44.3619,-44.3015,-44.241,-42.9823,-42.927,-42.8716,-42.8162,-42.7608,-42.7055,-42.6537,-41.3471,-41.2994,-41.2516,-41.2039,-41.1561,-41.1085,-41.0627,-39.6857,-39.6446,-39.6035,-39.5624,-39.5213,-39.4802,-39.4391,-37.9819,-37.9455,-37.9092,-37.8728,-37.8365,-37.8001,-37.7638,-36.219,-36.1864,-36.1538,-36.1212,-36.0887,-36.0565,-36.0247,-34.3851,-34.3563,-34.3276,-34.2993,-34.2711,-34.2429,-34.2146
13,0.258456,-44.0558,-43.9899,-43.924,-43.859,-43.7954,-43.7318,-43.6682,-42.4948,-42.4383,-42.3818,-42.3253,-42.2688,-42.2123,-42.1558,-40.9222,-40.8723,-40.8223,-40.7724,-40.7224,-40.6725,-40.6229,-39.3132,-39.2685,-39.2246,-39.1812,-39.1378,-39.0944,-39.051,-37.6524,-37.6128,-37.5738,-37.5353,-37.4968,-37.4583,-37.4198,-35.9274,-35.8927,-35.8581,-35.8235,-35.7889,-35.7542,-35.7197,-34.1281,-34.0973,-34.0665,-34.0358,-34.0052,-33.9751,-33.945
14,0.279986,-43.5147,-43.4458,-43.3769,-43.308,-43.2411,-43.1772,-43.1134,-42.0243,-41.9653,-41.9064,-41.8475,-41.7885,-41.7296,-41.6707,-40.5066,-40.4544,-40.4022,-40.3501,-40.2979,-40.2457,-40.1935,-38.9463,-38.8993,-38.8522,-38.806,-38.7605,-38.715,-38.6695,-37.327,-37.2853,-37.2436,-37.2021,-37.1615,-37.121,-37.0804,-35.6381,-35.6015,-35.5649,-35.5282,-35.4916,-35.455,-35.4184,-33.8724,-33.8397,-33.8071,-33.7745,-33.7419,-33.7093,-33.6771
15,0.301766,-42.9949,-42.9261,-42.8572,-42.7884,-42.7196,-42.6519,-42.5853,-41.5639,-41.5032,-41.4425,-41.3818,-41.321,-41.2603,-41.1996,-40.0992,-40.0451,-39.991,-39.937,-39.8829,-39.8288,-39.7747,-38.5849,-38.5358,-38.4868,-38.4377,-38.3895,-38.3418,-38.2942,-37.0051,-36.9613,-36.9176,-36.8739,-36.8303,-36.7877,-36.7452,-35.3511,-35.3125,-35.274,-35.2355,-35.1969,-35.1584,-35.1199,-33.6179,-33.5835,-33.5491,-33.5147,-33.4803,-33.4459,-33.4115
16,0.323799,-42.4937,-42.4223,-42.3508,-42.2793,-42.2078,-42.1364,-42.0682,-41.1163,-41.0537,-40.991,-40.9284,-40.8657,-40.8031,-40.7404,-39.7008,-39.6446,-39.5884,-39.5322,-39.476,-39.4198,-39.3636,-38.2287,-38.1776,-38.1264,-38.0753,-38.0242,-37.9743,-37.9247,-36.6866,-36.6409,-36.5952,-36.5495,-36.5039,-36.4585,-36.4139,-35.0669,-35.0258,-34.9854,-34.945,-34.9046,-34.8642,-34.8238,-33.3646,-33.3285,-33.2924,-33.2563,-33.2202,-33.184,-33.1479
17,0.346087,-42.0035,-41.9309,-41.8583,-41.7856,-41.713,-41.6404,-41.5695,-40.6807,-40.6147,-40.5504,-40.4862,-40.422,-40.3578,-40.2936,-39.3101,-39.2509,-39.1928,-39.1348,-39.0767,-39.0187,-38.9606,-37.8775,-37.8244,-37.7714,-37.7183,-37.6653,-37.6125,-37.5609,-36.3715,-36.3239,-36.2763,-36.2287,-36.1811,-36.1335,-36.0865,-34.7854,-34.7422,-34.6991,-34.6569,-34.6147,-34.5725,-34.5303,-33.1135,-33.0749,-33.0371,-32.9993,-32.9615,-32.9237,-32.8859
18,0.368632,-41.5292,-41.455,-41.3809,-41.3068,-41.2326,-41.1585,-41.0852,-40.2564,-40.188,-40.1211,-40.055,-39.9888,-39.9226,-39.8565,-38.9269,-38.8651,-38.8047,-38.7447,-38.6847,-38.6247,-38.5647,-37.531,-37.4761,-37.4212,-37.3662,-37.3113,-37.2564,-37.2024,-36.0596,-36.0101,-35.9606,-35.9112,-35.8617,-35.8123,-35.7628,-34.5058,-34.4609,-34.4159,-34.371,-34.3271,-34.2831,-34.2392,-32.864,-32.8237,-32.7835,-32.7437,-32.7043,-32.6649,-32.6254
19,0.391439,-41.0676,-40.9923,-40.9171,-40.8418,-40.7665,-40.6913,-40.6161,-39.84,-39.7697,-39.7001,-39.6323,-39.5645,-39.4968,-39.429,-38.5497,-38.486,-38.4227,-38.3609,-38.2992,-38.2374,-38.1756,-37.1891,-37.1324,-37.0756,-37.0188,-36.9621,-36.9053,-36.8489,-35.7506,-35.6994,-35.6481,-35.5969,-35.5456,-35.4944,-35.4431,-34.2282,-34.1816,-34.1349,-34.0882,-34.0417,-33.9961,-33.9504,-32.6156,-32.5737,-32.5319,-32.49,-32.4485,-32.4075,-32.3664
20,0.414511,-40.6196,-40.5425,-40.4655,-40.3885,-40.3115,-40.2345,-40.1575,-39.4322,-39.3604,-39.2887,-39.2187,-39.1492,-39.0796,-39.01,-38.1785,-38.1131,-38.0477,-37.9837,-37.9201,-37.8566,-37.793,-36.8515,-36.7929,-36.7344,-36.6759,-36.6173,-36.5588,-36.5003,-35.4456,-35.3917,-35.3387,-35.2857,-35.2327,-35.1797,-35.1267,-33.9526,-33.9042,-33.8559,-33.8075,-33.7592,-33.7112,-33.6639,-32.3684,-32.3249,-32.2815,-32.2381,-32.1946,-32.1515,-32.109
21,0.437849,-40.1816,-40.1023,-40.024,-39.9458,-39.8675,-39.7893,-39.711,-39.0318,-38.9583,-38.8848,-38.8126,-38.7414,-38.6703,-38.5991,-37.8129,-37.7458,-37.6787,-37.6122,-37.547,-37.4817,-37.4164,-36.5186,-36.4577,-36.3974,-36.3371,-36.2768,-36.2166,-36.1563,-35.1433,-35.0873,-35.0322,-34.9775,-34.9228,-34.8681,-34.8134,-33.6788,-33.6288,-33.5788,-33.5289,-33.4789,-33.429,-33.3797,-32.1223,-32.0773,-32.0324,-31.9874,-31.9425,-31.8975,-31.8529
22,0.461458,-39.7544,-39.6728,-39.5929,-39.513,-39.4331,-39.3532,-39.2733,-38.6385,-38.5635,-38.4885,-38.4141,-38.3413,-38.2685,-38.1957,-37.4526,-37.3838,-37.315,-37.2463,-37.1794,-37.1125,-37.0456,-36.1897,-36.1262,-36.0643,-36.0024,-35.9404,-35.8785,-35.8165,-34.8437,-34.7861,-34.7285,-34.6721,-34.6158,-34.5595,-34.5032,-33.4068,-33.3553,-33.3038,-33.2522,-33.2007,-33.1492,-33.0977,-31.8775,-31.8309,-31.7845,-31.738,-31.6916,-31.6451,-31.5987
23,0.485341,-39.335,-39.2512,-39.17,-39.0888,-39.0075,-38.9263,-38.8451,-38.252,-38.1754,-38.0989,-38.0225,-37.9481,-37.8738,-37.7994,-37.0973,-37.0269,-36.9566,-36.8862,-36.8172,-36.7486,-36.6801,-35.8644,-35.7993,-35.7351,-35.6715,-35.6079,-35.5443,-35.4808,-34.5467,-34.4875,-34.4283,-34.3697,-34.3118,-34.2538,-34.1959,-33.1375,-33.0836,-33.0306,-32.9775,-32.9245,-32.8714,-32.8184,-31.6346,-31.5858,-31.5377,-31.4898,-31.442,-31.3941,-31.3462
24,0.5095,-38.9241,-38.8388,-38.7558,-38.6731,-38.5904,-38.5077,-38.425,-37.8717,-37.7937,-37.7156,-37.6375,-37.5615,-37.4856,-37.4098,-36.7468,-36.6748,-36.6028,-36.5309,-36.4599,-36.3898,-36.3197,-35.5426,-35.4758,-35.4094,-35.3443,-35.2791,-35.214,-35.1488,-34.2522,-34.1915,-34.1307,-34.0699,-34.0104,-33.951,-33.8915,-32.87,-32.8143,-32.7592,-32.7047,-32.6502,-32.5956,-32.5411,-31.3928,-31.3425,-31.2922,-31.2429,-31.1936,-31.1443,-31.095
25,0.533939,-38.5205,-38.4339,-38.3491,-38.265,-38.181,-38.0969,-38.0128,-37.4974,-37.4179,-37.3384,-37.2589,-37.181,-37.1037,-37.0263,-36.4007,-36.3272,-36.2538,-36.1803,-36.1074,-36.0358,-35.9641,-35.2241,-35.1558,-35.0875,-35.0206,-34.9539,-34.8873,-34.8206,-33.9602,-33.8979,-33.8356,-33.7733,-33.7118,-33.6508,-33.5899,-32.6041,-32.5469,-32.4898,-32.4337,-32.3777,-32.3218,-32.2658,-31.1519,-31.1003,-31.0487,-30.9971,-30.9464,-30.8958,-30.8451
26,0.558661,-38.1241,-38.0361,-37.9498,-37.8644,-37.779,-37.6936,-37.6082,-37.1287,-37.0478,-36.9668,-36.8859,-36.8063,-36.7276,-36.6488,-36.059,-35.984,-35.909,-35.8341,-35.7595,-35.6863,-35.6132,-34.9088,-34.8391,-34.7693,-34.7004,-34.6322,-34.5641,-34.4959,-33.6705,-33.6068,-33.543,-33.4793,-33.4157,-33.3534,-33.291,-32.3399,-32.2813,-32.2227,-32.1645,-32.1072,-32.0498,-31.9924,-30.9122,-30.8592,-30.8062,-30.7532,-30.7005,-30.6485,-30.5966
27,0.58367,-37.7345,-37.6453,-37.5574,-37.4706,-37.3839,-37.2971,-37.2104,-36.7653,-36.683,-36.6007,-36.5183,-36.4372,-36.357,-36.2768,-35.7213,-35.6449,-35.5685,-35.4921,-35.4158,-35.3412,-35.2667,-34.5967,-34.5255,-34.4543,-34.3834,-34.3138,-34.2442,-34.1746,-33.3832,-33.318,-33.2529,-33.1877,-33.1225,-33.0584,-32.9946,-32.0772,-32.0173,-31.9573,-31.8974,-31.8384,-31.7796,-31.7209,-30.6734,-30.6191,-30.5648,-30.5105,-30.4562,-30.4025,-30.3492
28,0.608968,-37.3511,-37.2606,-37.1712,-37.0833,-36.9953,-36.9073,-36.8195,-36.4069,-36.3233,-36.2396,-36.1559,-36.0733,-35.9917,-35.9101,-35.3876,-35.3098,-35.232,-35.1542,-35.0765,-35.0003,-34.9244,-34.2876,-34.2149,-34.1423,-34.0697,-33.9987,-33.9277,-33.8567,-33.0981,-33.0315,-32.965,-32.8984,-32.8319,-32.766,-32.7008,-31.8162,-31.7549,-31.6936,-31.6323,-31.5713,-31.5113,-31.4512,-30.4357,-30.3801,-30.3245,-30.2689,-30.2134,-30.1578,-30.1032
29,0.634559,-36.9738,-36.8821,-36.7913,-36.7021,-36.6128,-36.5235,-36.4346,-36.0533,-35.9683,-35.8833,-35.7983,-35.7143,-35.6314,-35.5485,-35.0578,-34.9786,-34.8994,-34.8202,-34.7411,-34.6634,-34.5861,-33.9814,-33.9074,-33.8334,-33.7594,-33.6867,-33.6143,-33.5419,-32.8156,-32.7473,-32.6794,-32.6115,-32.5436,-32.4759,-32.4094,-31.5566,-31.494,-31.4314,-31.3688,-31.3062,-31.2446,-31.1833,-30.1998,-30.1421,-30.0853,-30.0285,-29.9717,-29.9149,-29.8585
30,0.660447,-36.602,-36.5091,-36.417,-36.3265,-36.236,-36.1455,-36.0556,-35.7043,-35.618,-35.5317,-35.4455,-35.3601,-35.2759,-35.1916,-34.7315,-34.651,-34.5705,-34.49,-34.4095,-34.3304,-34.2518,-33.678,-33.6026,-33.5273,-33.452,-33.3776,-33.3039,-33.2303,-32.5354,-32.4652,-32.396,-32.3268,-32.2576,-32.1884,-32.1205,-31.2987,-31.2347,-31.1709,-31.107,-31.0431,-30.9797,-30.9171,-29.9648,-29.9057,-29.8472,-29.7892,-29.7311,-29.6731,-29.6151
31,0.686635,-36.2356,-36.1415,-36.0482,-35.9565,-35.8647,-35.773,-35.6822,-35.3597,-35.2721,-35.1846,-35.097,-35.0103,-34.9248,-34.8394,-34.4091,-34.3269,-34.2451,-34.1634,-34.0816,-34.0011,-33.9211,-33.3773,-33.3007,-33.2241,-33.1474,-33.0715,-32.9965,-32.9216,-32.2572,-32.1853,-32.1148,-32.0443,-31.9738,-31.9033,-31.8338,-31.0428,-30.977,-30.9118,-30.8467,-30.7816,-30.7165,-30.6527,-29.7309,-29.6705,-29.6102,-29.5509,-29.4917,-29.4325,-29.3733
32,0.713126,-35.8742,-35.779,-35.6845,-35.5916,-35.4987,-35.4057,-35.3139,-35.0191,-34.9304,-34.8416,-34.7528,-34.6649,-34.5782,-34.4915,-34.09,-34.0063,-33.9232,-33.8402,-33.7571,-33.6753,-33.5941,-33.0793,-33.0014,-32.9235,-32.8457,-32.7682,-32.692,-32.6158,-31.9811,-31.9078,-31.8356,-31.7639,-31.6921,-31.6204,-31.5494,-30.7883,-30.7207,-30.6543,-30.588,-30.5217,-30.4554,-30.3899,-29.4978,-29.4364,-29.3749,-29.3138,-29.2534,-29.1931,-29.1328
33,0.739924,-35.5177,-35.4213,-35.3257,-35.2316,-35.1375,-35.0435,-34.9507,-34.6827,-34.5927,-34.5027,-34.4127,-34.3236,-34.2357,-34.1478,-33.7741,-33.6888,-33.6046,-33.5203,-33.4361,-33.3529,-33.2705,-32.7838,-32.7047,-32.6256,-32.5465,-32.4676,-32.3902,-32.3127,-31.7068,-31.6324,-31.5585,-31.4855,-31.4126,-31.3396,-31.2671,-30.5353,-30.4665,-30.3984,-30.3309,-30.2634,-30.1959,-30.1289,-29.2658,-29.2032,-29.1406,-29.078,-29.0163,-28.9548,-28.8934
34,0.767033,-35.1657,-35.0682,-34.9715,-34.8763,-34.7811,-34.6859,-34.5923,-34.35,-34.2588,-34.1677,-34.0765,-33.9863,-33.8972,-33.8081,-33.4613,-33.3746,-33.2892,-33.2038,-33.1183,-33.0339,-32.9503,-32.4911,-32.4106,-32.3303,-32.25,-32.1697,-32.0911,-32.0124,-31.4344,-31.3588,-31.2833,-31.2092,-31.1351,-31.0609,-30.987,-30.2836,-30.2137,-30.1439,-30.0752,-30.0066,-29.938,-29.8694,-29.0347,-28.971,-28.9073,-28.8436,-28.7802,-28.7177,-28.6551
35,0.794456,-34.8182,-34.7196,-34.6218,-34.5255,-34.4292,-34.3329,-34.2384,-34.021,-33.9287,-33.8364,-33.7441,-33.6528,-33.5626,-33.4724,-33.1516,-33.0635,-32.9769,-32.8903,-32.8037,-32.7181,-32.6334,-32.2009,-32.1188,-32.0374,-31.9559,-31.8745,-31.7945,-31.7147,-31.1639,-31.0871,-31.0104,-30.9348,-30.8596,-30.7843,-30.7091,-30.0333,-29.9622,-29.8911,-29.8211,-29.7513,-29.6816,-29.6119,-28.8047,-28.7398,-28.675,-28.6102,-28.5455,-28.4816,-28.4181
36,0.822196,-34.4748,-34.3752,-34.2764,-34.179,-34.0817,-33.9843,-33.889,-33.6956,-33.6021,-33.5088,-33.4154,-33.323,-33.2317,-33.1403,-32.8447,-32.7553,-32.6676,-32.5798,-32.4921,-32.4054,-32.3195,-31.913,-31.8295,-31.7469,-31.6643,-31.5818,-31.5005,-31.4196,-30.8952,-30.8173,-30.7394,-30.6624,-30.5861,-30.5097,-30.4334,-29.7844,-29.7122,-29.64,-29.5684,-29.4976,-29.4268,-29.356,-28.5761,-28.5095,-28.4437,-28.3779,-28.3121,-28.2467,-28.1821
37,0.850258,-34.1355,-34.0348,-33.9351,-33.8367,-33.7383,-33.64,-33.5438,-33.3737,-33.279,-33.1846,-33.0902,-32.9967,-32.9043,-32.8119,-32.5406,-32.4499,-32.3611,-32.2723,-32.1835,-32.0956,-32.0087,-31.6274,-31.5425,-31.4588,-31.3751,-31.2914,-31.209,-31.127,-30.6283,-30.5493,-30.4704,-30.3919,-30.3145,-30.2371,-30.1596,-29.5367,-29.4635,-29.3903,-29.3172,-29.2453,-29.1735,-29.1016,-28.3485,-28.2805,-28.2134,-28.1466,-28.0798,-28.013,-27.9473
38,0.878644,-33.8001,-33.6984,-33.5978,-33.4983,-33.3989,-33.2998,-33.2026,-33.055,-32.9593,-32.8638,-32.7683,-32.6739,-32.5804,-32.487,-32.2393,-32.1475,-32.0575,-31.9676,-31.8777,-31.7888,-31.7008,-31.344,-31.2577,-31.173,-31.0882,-31.0035,-30.9198,-30.8368,-30.3631,-30.2831,-30.2031,-30.1233,-30.0448,-29.9663,-29.8878,-29.2904,-29.2162,-29.1419,-29.0677,-28.9945,-28.9216,-28.8488,-28.1218,-28.0527,-27.9841,-27.9163,-27.8486,-27.7808,-27.7136
39,0.90736,-33.4684,-33.3657,-33.2642,-33.1638,-33.0634,-32.9635,-32.8653,-32.7396,-32.6427,-32.5462,-32.4497,-32.3543,-32.2599,-32.1654,-31.9406,-31.8478,-31.7566,-31.6657,-31.5747,-31.4848,-31.3957,-31.0627,-30.9752,-30.8894,-30.8036,-30.7178,-30.633,-30.5489,-30.0997,-30.0186,-29.9376,-29.8565,-29.777,-29.6975,-29.618,-29.0454,-28.9702,-28.8949,-28.8197,-28.7451,-28.6713,-28.5974,-27.8959,-27.8259,-27.7559,-27.6871,-27.6183,-27.5496,-27.481
40,0.936408,-33.1404,-33.0367,-32.9343,-32.8329,-32.7315,-32.631,-32.5318,-32.4272,-32.3293,-32.2317,-32.1342,-32.038,-31.9425,-31.847,-31.6444,-31.5506,-31.4583,-31.3664,-31.2745,-31.1836,-31.0935,-30.7836,-30.6951,-30.608,-30.5212,-30.4344,-30.3485,-30.2634,-29.8379,-29.7559,-29.6738,-29.5918,-29.5109,-29.4305,-29.35,-28.8021,-28.7255,-28.6493,-28.5731,-28.4972,-28.4223,-28.3475,-27.671,-27.6001,-27.5291,-27.4588,-27.3891,-27.3194,-27.2498
41,0.965793,-32.8158,-32.7112,-32.608,-32.5056,-32.4033,-32.302,-32.2019,-32.1177,-32.0188,-31.9203,-31.8219,-31.7247,-31.6283,-31.5319,-31.3508,-31.256,-31.1626,-31.0698,-30.9769,-30.885,-30.7939,-30.5065,-30.417,-30.3287,-30.241,-30.1532,-30.0662,-29.9802,-29.5779,-29.4948,-29.4118,-29.3288,-29.2467,-29.1653,-29.0838,-28.5602,-28.4821,-28.405,-28.3278,-28.2507,-28.1748,-28.0991,-27.447,-27.3751,-27.3033,-27.2315,-27.1609,-27.0904,-27.0198
42,0.995519,-32.4945,-32.389,-32.285,-32.1817,-32.0785,-31.9766,-31.8755,-31.8112,-31.7113,-31.6119,-31.5125,-31.4145,-31.3172,-31.2198,-31.0597,-30.9639,-30.8695,-30.7756,-30.6818,-30.589,-30.497,-30.2315,-30.141,-30.0516,-29.9629,-29.8742,-29.7861,-29.6991,-29.3198,-29.2354,-29.1514,-29.0675,-28.9843,-28.9019,-28.8195,-28.3194,-28.24,-28.162,-28.0839,-28.0058,-27.9287,-27.8521,-27.2238,-27.1511,-27.0784,-27.0056,-26.9338,-26.8623,-26.7909
43,1.02559,-32.1765,-32.0702,-31.9653,-31.8612,-31.7571,-31.6545,-31.5525,-31.5075,-31.4066,-31.3063,-31.206,-31.1072,-31.0089,-30.9107,-30.7709,-30.6742,-30.5788,-30.484,-30.3892,-30.2956,-30.2027,-29.9584,-29.867,-29.7765,-29.6868,-29.5972,-29.5082,-29.4203,-29.0632,-28.9776,-28.8927,-28.8079,-28.7236,-28.6403,-28.557,-28.0799,-27.9995,-27.9202,-27.8413,-27.7623,-27.684,-27.6065,-27.0019,-26.928,-26.8544,-26.7808,-26.7077,-26.6354,-26.5631
